category,prompt,generated_text,predicted_token,target_token,correct_prediction
gram1-adjektiv-til-adverb,#munter# er for #muntert# som #kriminell# er for #,#munter# er for #muntert# som #kriminell# er for #kult# på Instagram,kult,kriminelt,False
gram1-adjektiv-til-adverb,#munter# er for #muntert# som #grov# er for #,#munter# er for #muntert# som #grov# er for #grovt# – T,grovt,grovt,True
gram1-adjektiv-til-adverb,#munter# er for #muntert# som #fæl# er for #,#munter# er for #muntert# som #fæl# er for #fælt#. Men,fælt,fælt,True
gram1-adjektiv-til-adverb,#munter# er for #muntert# som #sannsynlig# er for #,#munter# er for #muntert# som #sannsynlig# er for #sannsynlig#.,sannsynlig,sannsynligvis,False
gram1-adjektiv-til-adverb,#munter# er for #muntert# som #naturlig# er for #,"#munter# er for #muntert# som #naturlig# er for #naturen#, -",naturen,naturligvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #effektiv# er for #,#hel# er for #helt# som #effektiv# er for #perfekt. Et #,perfekt,effektivt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #heldig# er for #,#hel# er for #helt# som #heldig# er for #heldig# som #,heldig,heldigvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #fri# er for #,#hel# er for #helt# som #fri# er for #frisk.# En må,frisk,fritt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #umiddelbar# er for #,"#hel# er for #helt# som #umiddelbar# er for #umiddelbart#,",umiddelbart,umiddelbart,True
gram1-adjektiv-til-adverb,#hel# er for #helt# som #sjelden# er for #,#hel# er for #helt# som #sjelden# er for #helt#som #,helt#som,sjeldent,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #åpenbar# er for #,#hel# er for #helt# som #åpenbar# er for #åpne# og som,åpne,åpenbart,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #mulig# er for #,#hel# er for #helt# som #mulig# er for #kanskje# | el,kanskje,muligens,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #presis# er for #,#hel# er for #helt# som #presis# er for #pirket& #,pirket,presist,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #profesjonell# er for #,#hel# er for #helt# som #profesjonell# er for #amatør# og #,amatør,profesjonelt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #rask# er for #,#hel# er for #helt# som #rask# er for #rask# er for #,rask,raskt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #trygg# er for #,#hel# er for #helt# som #trygg# er for #trygg# men er,trygg,trygt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #langsom# er for #,#hel# er for #helt# som #langsom# er for #lang# – #E,lang,langsomt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #kjapp# er for #,"#hel# er for #helt# som #kjapp# er for #kjapp#, men",kjapp,kjapt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #uheldig# er for #,#hel# er for #helt# som #uheldig# er for #uhell# og #,uhell,uheldigvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #vanlig# er for #,#hel# er for #helt# som #vanlig# er for #vakter# og #,vakter,vanligvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #nødvendig# er for #,#hel# er for #helt# som #nødvendig# er for #en# helt. Som,en,nødvendigvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #aktiv# er for #,#hel# er for #helt# som #aktiv# er for #sosial. Det betyr,sosial,aktivt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #bitter# er for #,#hel# er for #helt# som #bitter# er for #svak#. #,svak,bittert,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #fin# er for #,"#hel# er for #helt# som #fin# er for #flo#, som",flo,fint,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #tilfeldig# er for #,#hel# er for #helt# som #tilfeldig# er for #tilfeldige# er,tilfeldige,tilfeldigvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #normal# er for #,#hel# er for #helt# som #normal# er for #unormal - Triv,unormal,normalt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #sikker# er for #,#hel# er for #helt# som #sikker# er for #sikker# har #ikke,sikker,sikkert,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #spesiell# er for #,#hel# er for #helt# som #spesiell# er for #spesielle# som @,spesielle,spesielt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #vakker# er for #,#hel# er for #helt# som #vakker# er for #som# Og #kj,som,vakkert,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #unormal# er for #,#hel# er for #helt# som #unormal# er for #vanlig# - Bere,vanlig,unormalt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #kriminell# er for #,#hel# er for #helt# som #kriminell# er for #kriminell# som,kriminell,kriminelt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #grov# er for #,#hel# er for #helt# som #grov# er for #grums# |,grums,grovt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #fæl# er for #,#hel# er for #helt# som #fæl# er for #kjempef #p,kjempef,fælt,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #sannsynlig# er for #,#hel# er for #helt# som #sannsynlig# er for #sann# og #,sann,sannsynligvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #naturlig# er for #,"#hel# er for #helt# som #naturlig# er for #heldig#, en",heldig,naturligvis,False
gram1-adjektiv-til-adverb,#hel# er for #helt# som #munter# er for #,#hel# er for #helt# som #munter# er for #mørk# | Be,mørk,muntert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #heldig# er for #,#effektiv# er for #effektivt# som #heldig# er for #heldig#. #,heldig,heldigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #fri# er for #,#effektiv# er for #effektivt# som #fri# er for #fritt# | Annem,fritt,fritt,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #umiddelbar# er for #,#effektiv# er for #effektivt# som #umiddelbar# er for #fortløpende#!,fortløpende,umiddelbart,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #sjelden# er for #,#effektiv# er for #effektivt# som #sjelden# er for #trivelig# -,trivelig,sjeldent,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #åpenbar# er for #,#effektiv# er for #effektivt# som #åpenbar# er for #klart#. Du ser,klart,åpenbart,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #mulig# er for #,#effektiv# er for #effektivt# som #mulig# er for #umulig#. Og,umulig,muligens,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #presis# er for #,#effektiv# er for #effektivt# som #presis# er for #feil#. Men i,feil,presist,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #profesjonell# er for #,#effektiv# er for #effektivt# som #profesjonell# er for #profesjonelt. Men hva,profesjonelt,profesjonelt,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #rask# er for #,#effektiv# er for #effektivt# som #rask# er for #snart#. –,snart,raskt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #trygg# er for #,#effektiv# er for #effektivt# som #trygg# er for #tryggt# Jeg,tryggt,trygt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #langsom# er for #,"#effektiv# er for #effektivt# som #langsom# er for #hurtigt#"" |",hurtigt,langsomt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #kjapp# er for #,#effektiv# er for #effektivt# som #kjapp# er for #snabb#. K,snabb,kjapt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #uheldig# er for #,#effektiv# er for #effektivt# som #uheldig# er for #uforfigt#,uforfigt,uheldigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #vanlig# er for #,#effektiv# er for #effektivt# som #vanlig# er for #effektiv# - p,effektiv,vanligvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #nødvendig# er for #,#effektiv# er for #effektivt# som #nødvendig# er for #effektivt# #k,effektivt,nødvendigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #aktiv# er for #,#effektiv# er for #effektivt# som #aktiv# er for #aktiv# og ikke for,aktiv,aktivt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #bitter# er for #,#effektiv# er for #effektivt# som #bitter# er for #gammelt# og,gammelt,bittert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #fin# er for #,#effektiv# er for #effektivt# som #fin# er for #fint#. #,fint,fint,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #tilfeldig# er for #,#effektiv# er for #effektivt# som #tilfeldig# er for #tilfeldig# .,tilfeldig,tilfeldigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #normal# er for #,#effektiv# er for #effektivt# som #normal# er for #normal#. Eller,normal,normalt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #sikker# er for #,"#effektiv# er for #effektivt# som #sikker# er for #sikkert#.
på","sikkert#.
på",sikkert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #spesiell# er for #,#effektiv# er for #effektivt# som #spesiell# er for #spesiell# og #,spesiell,spesielt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #vakker# er for #,#effektiv# er for #effektivt# som #vakker# er for #stygt#. Så,stygt,vakkert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #unormal# er for #,#effektiv# er for #effektivt# som #unormal# er for #unormalt#.,unormalt,unormalt,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #kriminell# er for #,#effektiv# er for #effektivt# som #kriminell# er for #svin#,svin,kriminelt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #grov# er for #,#effektiv# er for #effektivt# som #grov# er for #grov#. Og,grov,grovt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #fæl# er for #,#effektiv# er for #effektivt# som #fæl# er for #fælt#. #,fælt,fælt,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #sannsynlig# er for #,#effektiv# er for #effektivt# som #sannsynlig# er for #usannsynlig#.,usannsynlig,sannsynligvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #naturlig# er for #,#effektiv# er for #effektivt# som #naturlig# er for #naturligt. Det er,naturligt,naturligvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #munter# er for #,#effektiv# er for #effektivt# som #munter# er for #morsk# En mor,morsk,muntert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #hel# er for #,#effektiv# er for #effektivt# som #hel# er for #god#. Vi har,god,helt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #fri# er for #,#heldig# er for #heldigvis# som #fri# er for #heldig som er ute,heldig,fritt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #umiddelbar# er for #,#heldig# er for #heldigvis# som #umiddelbar# er for #uaktsom# er,uaktsom,umiddelbart,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #sjelden# er for #,#heldig# er for #heldigvis# som #sjelden# er for #sjelden# her,sjelden,sjeldent,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #åpenbar# er for #,#heldig# er for #heldigvis# som #åpenbar# er for #åpenhjertig,åpenhjertig,åpenbart,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #mulig# er for #,#heldig# er for #heldigvis# som #mulig# er for #særlig# som #,særlig,muligens,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #presis# er for #,#heldig# er for #heldigvis# som #presis# er for #selvfølgelig# at «,selvfølgelig,presist,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #profesjonell# er for #,#heldig# er for #heldigvis# som #profesjonell# er for #profesjonell# som,profesjonell,profesjonelt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #rask# er for #,#heldig# er for #heldigvis# som #rask# er for #raskere# og #,raskere,raskt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #trygg# er for #,#heldig# er for #heldigvis# som #trygg# er for #sikker# eller #sj,sikker,trygt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #langsom# er for #,#heldig# er for #heldigvis# som #langsom# er for #fort# #uend,fort,langsomt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #kjapp# er for #,#heldig# er for #heldigvis# som #kjapp# er for #kjapp# #.,kjapp,kjapt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #uheldig# er for #,#heldig# er for #heldigvis# som #uheldig# er for #uheldig# .,uheldig,uheldigvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #vanlig# er for #,#heldig# er for #heldigvis# som #vanlig# er for #hvisomattebare,hvisomattebare,vanligvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #nødvendig# er for #,#heldig# er for #heldigvis# som #nødvendig# er for #heldigvis å være #,heldigvis,nødvendigvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #aktiv# er for #,"#heldig# er for #heldigvis# som #aktiv# er for #aktiv#
Publisert 25.08.","aktiv#
Publisert",aktivt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #bitter# er for #,#heldig# er for #heldigvis# som #bitter# er for #bekymret# for,bekymret,bittert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #fin# er for #,#heldig# er for #heldigvis# som #fin# er for #gøyalt# er,gøyalt,fint,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #tilfeldig# er for #,#heldig# er for #heldigvis# som #tilfeldig# er for #uavhengig# av,uavhengig,tilfeldigvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #normal# er for #,#heldig# er for #heldigvis# som #normal# er for #vanlig#. Det er,vanlig,normalt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #sikker# er for #,#heldig# er for #heldigvis# som #sikker# er for #sikle# er,sikle,sikkert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #spesiell# er for #,#heldig# er for #heldigvis# som #spesiell# er for #vanlig#.# H,vanlig,spesielt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #vakker# er for #,#heldig# er for #heldigvis# som #vakker# er for #dessverre# og,dessverre,vakkert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #unormal# er for #,#heldig# er for #heldigvis# som #unormal# er for #uvanlig# som #,uvanlig,unormalt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #kriminell# er for #,#heldig# er for #heldigvis# som #kriminell# er for #lykkelig# - en,lykkelig,kriminelt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #grov# er for #,"#heldig# er for #heldigvis# som #grov# er for #glad#, eller",glad,grovt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #fæl# er for #,#heldig# er for #heldigvis# som #fæl# er for #fælt# som #,fælt,fælt,True
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #sannsynlig# er for #,#heldig# er for #heldigvis# som #sannsynlig# er for #veldig# er for,veldig,sannsynligvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #naturlig# er for #,#heldig# er for #heldigvis# som #naturlig# er for #hverdagshelter #,hverdagshelter,naturligvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #munter# er for #,#heldig# er for #heldigvis# som #munter# er for #hygge# – V,hygge,muntert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #hel# er for #,#heldig# er for #heldigvis# som #hel# er for #hel# som #hel,hel,helt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #effektiv# er for #,#heldig# er for #heldigvis# som #effektiv# er for #kjedelig# er,kjedelig,effektivt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #umiddelbar# er for #,#fri# er for #fritt# som #umiddelbar# er for #umiddelbart#.,umiddelbart,umiddelbart,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #sjelden# er for #,#fri# er for #fritt# som #sjelden# er for #stort# (#,stort,sjeldent,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #åpenbar# er for #,#fri# er for #fritt# som #åpenbar# er for #naturlig#.,naturlig,åpenbart,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #mulig# er for #,#fri# er for #fritt# som #mulig# er for #frittfram# | S,frittfram,muligens,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #presis# er for #,#fri# er for #fritt# som #presis# er for #rettvist#. –,rettvist,presist,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #profesjonell# er for #,#fri# er for #fritt# som #profesjonell# er for #kreativ#. F,kreativ,profesjonelt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #rask# er for #,"#fri# er for #fritt# som #rask# er for #rapt#, #",rapt,raskt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #trygg# er for #,#fri# er for #fritt# som #trygg# er for #fri# #Nor,fri,trygt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #langsom# er for #,#fri# er for #fritt# som #langsom# er for #fort#. De som,fort,langsomt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #kjapp# er for #,#fri# er for #fritt# som #kjapp# er for #raske#. Og,raske,kjapt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #uheldig# er for #,#fri# er for #fritt# som #uheldig# er for #undertrykkelse#.,undertrykkelse,uheldigvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #vanlig# er for #,#fri# er for #fritt# som #vanlig# er for #dopa#.,dopa,vanligvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #nødvendig# er for #,#fri# er for #fritt# som #nødvendig# er for #demokratiet#» Det,demokratiet#»,nødvendigvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #aktiv# er for #,#fri# er for #fritt# som #aktiv# er for #trygt: Vi tror,trygt,aktivt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #bitter# er for #,#fri# er for #fritt# som #bitter# er for #gift.# #b,gift,bittert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #fin# er for #,#fri# er for #fritt# som #fin# er for #fri#. Et #,fri,fint,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #tilfeldig# er for #,#fri# er for #fritt# som #tilfeldig# er for #forbannet.»,forbannet.»,tilfeldigvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #normal# er for #,#fri# er for #fritt# som #normal# er for #naturlig#.,naturlig,normalt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #sikker# er for #,"#fri# er for #fritt# som #sikker# er for #fritt #Norge, #",fritt,sikkert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #spesiell# er for #,#fri# er for #fritt# som #spesiell# er for #spesi# #elt,spesi,spesielt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #vakker# er for #,#fri# er for #fritt# som #vakker# er for #godt# (),godt,vakkert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #unormal# er for #,#fri# er for #fritt# som #unormal# er for #sunn#. På,sunn,unormalt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #kriminell# er for #,#fri# er for #fritt# som #kriminell# er for #synd. - Men,synd,kriminelt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #grov# er for #,"#fri# er for #fritt# som #grov# er for #tung#, sa",tung,grovt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #fæl# er for #,#fri# er for #fritt# som #fæl# er for #fælt#. Eller,fælt,fælt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #sannsynlig# er for #,#fri# er for #fritt# som #sannsynlig# er for #ufrie# • NRK,ufrie,sannsynligvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #naturlig# er for #,#fri# er for #fritt# som #naturlig# er for #menneskene# å,menneskene,naturligvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #munter# er for #,"#fri# er for #fritt# som #munter# er for #sorgfull#, som",sorgfull,muntert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #hel# er for #,#fri# er for #fritt# som #hel# er for #frihet.,frihet,helt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #effektiv# er for #,#fri# er for #fritt# som #effektiv# er for #arbeidsomt.# #,arbeidsomt,effektivt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #heldig# er for #,#fri# er for #fritt# som #heldig# er for #glad!# -,glad,heldigvis,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #sjelden# er for #,#umiddelbar# er for #umiddelbart# som #sjelden# er for #sjeldent#.,sjeldent,sjeldent,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #åpenbar# er for #,#umiddelbar# er for #umiddelbart# som #åpenbar# er for #åpenlyst# .,åpenlyst,åpenbart,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #mulig# er for #,#umiddelbar# er for #umiddelbart# som #mulig# er for #umulig# | K,umulig,muligens,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #presis# er for #,#umiddelbar# er for #umiddelbart# som #presis# er for #prompis# (,prompis,presist,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #profesjonell# er for #,#umiddelbar# er for #umiddelbart# som #profesjonell# er for #profesjonelt#.,profesjonelt,profesjonelt,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #rask# er for #,#umiddelbar# er for #umiddelbart# som #rask# er for #snart# | K,snart,raskt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #trygg# er for #,#umiddelbar# er for #umiddelbart# som #trygg# er for #tryggt# .,tryggt,trygt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #langsom# er for #,"#umiddelbar# er for #umiddelbart# som #langsom# er for #slow#, og",slow,langsomt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #kjapp# er for #,#umiddelbar# er for #umiddelbart# som #kjapp# er for #kjapp#. For,kjapp,kjapt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #uheldig# er for #,#umiddelbar# er for #umiddelbart# som #uheldig# er for #uheldig#. ,uheldig,uheldigvis,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #vanlig# er for #,#umiddelbar# er for #umiddelbart# som #vanlig# er for #vanlig# eller #ikke,vanlig,vanligvis,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #nødvendig# er for #,#umiddelbar# er for #umiddelbart# som #nødvendig# er for #nødvendigvis#,nødvendigvis,nødvendigvis,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #aktiv# er for #,#umiddelbar# er for #umiddelbart# som #aktiv# er for #aktivmennesker#.,aktivmennesker,aktivt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #bitter# er for #,#umiddelbar# er for #umiddelbart# som #bitter# er for #bittert#.,bittert,bittert,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #fin# er for #,#umiddelbar# er for #umiddelbart# som #fin# er for #fint# | Mit,fint,fint,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #tilfeldig# er for #,"#umiddelbar# er for #umiddelbart# som #tilfeldig# er for #tilfeldig#.
",tilfeldig,tilfeldigvis,False
