category,prompt,generated_text,predicted_token,target_token,correct_prediction
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #heldig# er for #,#effektiv# er for #effektivt# som #heldig# er for #heldiggris#,heldiggris,heldigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #fri# er for #,#effektiv# er for #effektivt# som #fri# er for #fritt# | Bjørnar,fritt,fritt,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #umiddelbar# er for #,#effektiv# er for #effektivt# som #umiddelbar# er for #umiddelbart#!,umiddelbart,umiddelbart,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #sjelden# er for #,#effektiv# er for #effektivt# som #sjelden# er for #tynt# | #,tynt,sjeldent,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #åpenbar# er for #,"#effektiv# er for #effektivt# som #åpenbar# er for #åpne#
I likhet","åpne#
I",åpenbart,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #mulig# er for #,#effektiv# er for #effektivt# som #mulig# er for #umulig#. Og,umulig,muligens,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #presis# er for #,#effektiv# er for #effektivt# som #presis# er for #feil#. #effekt,feil,presist,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #profesjonell# er for #,#effektiv# er for #effektivt# som #profesjonell# er for #profitt#. Hva,profitt,profesjonelt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #rask# er for #,#effektiv# er for #effektivt# som #rask# er for #snart#. #,snart,raskt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #trygg# er for #,"#effektiv# er for #effektivt# som #trygg# er for #trygghet#
H","trygghet#
H",trygt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #langsom# er for #,"#effektiv# er for #effektivt# som #langsom# er for #lagsomt#""
En","lagsomt#""
En",langsomt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #kjapp# er for #,#effektiv# er for #effektivt# som #kjapp# er for #snill#. K,snill,kjapt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #uheldig# er for #,#effektiv# er for #effektivt# som #uheldig# er for #uhell# - og,uhell,uheldigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #vanlig# er for #,#effektiv# er for #effektivt# som #vanlig# er for #vanligvis# og #,vanligvis,vanligvis,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #nødvendig# er for #,#effektiv# er for #effektivt# som #nødvendig# er for #nedvendig# #k,nedvendig,nødvendigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #aktiv# er for #,#effektiv# er for #effektivt# som #aktiv# er for #aktivum# som #,aktivum,aktivt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #bitter# er for #,#effektiv# er for #effektivt# som #bitter# er for #forbannet# og,forbannet,bittert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #fin# er for #,"#effektiv# er for #effektivt# som #fin# er for #fine#
så","fine#
så",fint,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #tilfeldig# er for #,"#effektiv# er for #effektivt# som #tilfeldig# er for #tilfeldig#,",tilfeldig,tilfeldigvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #normal# er for #,#effektiv# er for #effektivt# som #normal# er for #normalt#! #,normalt,normalt,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #sikker# er for #,"#effektiv# er for #effektivt# som #sikker# er for #sikkert#.
@","sikkert#.
",sikkert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #spesiell# er for #,#effektiv# er for #effektivt# som #spesiell# er for #spessiell#.,spessiell,spesielt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #vakker# er for #,#effektiv# er for #effektivt# som #vakker# er for #stygg#.,stygg,vakkert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #unormal# er for #,#effektiv# er for #effektivt# som #unormal# er for #unaturleg#.,unaturleg,unormalt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #kriminell# er for #,#effektiv# er for #effektivt# som #kriminell# er for #kriminelt#!,kriminelt,kriminelt,True
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #grov# er for #,"#effektiv# er for #effektivt# som #grov# er for #grove#
#effekt","grove#
#effekt",grovt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #fæl# er for #,#effektiv# er for #effektivt# som #fæl# er for #følsomt#. G,følsomt,fælt,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #sannsynlig# er for #,"#effektiv# er for #effektivt# som #sannsynlig# er for #sant#.
Det skriver","sant#.
Det",sannsynligvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #naturlig# er for #,#effektiv# er for #effektivt# som #naturlig# er for #naturligt# -,naturligt,naturligvis,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #munter# er for #,#effektiv# er for #effektivt# som #munter# er for #mutes,mutes,muntert,False
gram1-adjektiv-til-adverb,#effektiv# er for #effektivt# som #hel# er for #,#effektiv# er for #effektivt# som #hel# er for #helt# | D,helt,helt,True
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #fri# er for #,#heldig# er for #heldigvis# som #fri# er for #fritt# som #fra,fritt,fritt,True
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #umiddelbar# er for #,"#heldig# er for #heldigvis# som #umiddelbar# er for #uhell#, #",uhell,umiddelbart,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #sjelden# er for #,#heldig# er for #heldigvis# som #sjelden# er for #sjeldent# at,sjeldent,sjeldent,True
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #åpenbar# er for #,#heldig# er for #heldigvis# som #åpenbar# er for #åpenbaring#,åpenbaring,åpenbart,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #mulig# er for #,#heldig# er for #heldigvis# som #mulig# er for #minus# som #,minus,muligens,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #presis# er for #,#heldig# er for #heldigvis# som #presis# er for #praktisk# at #,praktisk,presist,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #profesjonell# er for #,#heldig# er for #heldigvis# som #profesjonell# er for #profesjonell hjelp#,profesjonell,profesjonelt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #rask# er for #,#heldig# er for #heldigvis# som #rask# er for #sakte# og #,sakte,raskt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #trygg# er for #,#heldig# er for #heldigvis# som #trygg# er for #sikker# eller #g,sikker,trygt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #langsom# er for #,#heldig# er for #heldigvis# som #langsom# er for #fort# #uend,fort,langsomt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #kjapp# er for #,#heldig# er for #heldigvis# som #kjapp# er for #rask# og #k,rask,kjapt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #uheldig# er for #,#heldig# er for #heldigvis# som #uheldig# er for #uheldigvis# .,uheldigvis,uheldigvis,True
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #vanlig# er for #,#heldig# er for #heldigvis# som #vanlig# er for #hvis ikke normalt#,hvis,vanligvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #nødvendig# er for #,#heldig# er for #heldigvis# som #nødvendig# er for #naturligvis# ,naturligvis,nødvendigvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #aktiv# er for #,"#heldig# er for #heldigvis# som #aktiv# er for #deaktive#
Aina","deaktive#
Aina",aktivt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #bitter# er for #,#heldig# er for #heldigvis# som #bitter# er for #bittersøtt#,bittersøtt,bittert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #fin# er for #,#heldig# er for #heldigvis# som #fin# er for #full og frisk#.,full,fint,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #tilfeldig# er for #,"#heldig# er for #heldigvis# som #tilfeldig# er for #tilfellet#
Jeg","tilfellet#
Jeg",tilfeldigvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #normal# er for #,"#heldig# er for #heldigvis# som #normal# er for #undervektig#
I","undervektig#
I",normalt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #sikker# er for #,#heldig# er for #heldigvis# som #sikker# er for #sikksakk#,sikksakk,sikkert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #spesiell# er for #,#heldig# er for #heldigvis# som #spesiell# er for #vanlig#.#kj,vanlig#.#kj,spesielt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #vakker# er for #,#heldig# er for #heldigvis# som #vakker# er for #dessverre# og,dessverre,vakkert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #unormal# er for #,#heldig# er for #heldigvis# som #unormal# er for #abnorm#. En,abnorm,unormalt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #kriminell# er for #,#heldig# er for #heldigvis# som #kriminell# er for #kriminolog#.,kriminolog,kriminelt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #grov# er for #,"#heldig# er for #heldigvis# som #grov# er for #grovt#
#h","grovt#
#h",grovt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #fæl# er for #,#heldig# er for #heldigvis# som #fæl# er for #fælt# #m,fælt,fælt,True
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #sannsynlig# er for #,#heldig# er for #heldigvis# som #sannsynlig# er for #sannsynligvis#,sannsynligvis,sannsynligvis,True
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #naturlig# er for #,#heldig# er for #heldigvis# som #naturlig# er for #nærlig# (kv,nærlig,naturligvis,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #munter# er for #,#heldig# er for #heldigvis# som #munter# er for #hygge# #h,hygge,muntert,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #hel# er for #,#heldig# er for #heldigvis# som #hel# er for #helhet# og#,helhet,helt,False
gram1-adjektiv-til-adverb,#heldig# er for #heldigvis# som #effektiv# er for #,#heldig# er for #heldigvis# som #effektiv# er for #kjedelig#...,kjedelig,effektivt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #umiddelbar# er for #,#fri# er for #fritt# som #umiddelbar# er for #umiddelbart#.,umiddelbart,umiddelbart,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #sjelden# er for #,"#fri# er for #fritt# som #sjelden# er for #stundom#,",stundom,sjeldent,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #åpenbar# er for #,#fri# er for #fritt# som #åpenbar# er for #åpenbart#.,åpenbart,åpenbart,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #mulig# er for #,#fri# er for #fritt# som #mulig# er for #fritt# og #f,fritt,muligens,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #presis# er for #,"#fri# er for #fritt# som #presis# er for #presis#.
",presis,presist,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #profesjonell# er for #,#fri# er for #fritt# som #profesjonell# er for #proff#. F,proff,profesjonelt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #rask# er for #,"#fri# er for #fritt# som #rask# er for #raske#, ikke",raske,raskt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #trygg# er for #,#fri# er for #fritt# som #trygg# er for #trygghet# for,trygghet,trygt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #langsom# er for #,#fri# er for #fritt# som #langsom# er for #langsomt#. ,langsomt,langsomt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #kjapp# er for #,#fri# er for #fritt# som #kjapp# er for #kjapt#. Og,kjapt,kjapt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #uheldig# er for #,#fri# er for #fritt# som #uheldig# er for #uhæli#.,uhæli,uheldigvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #vanlig# er for #,#fri# er for #fritt# som #vanlig# er for #vanlig# | Språ,vanlig,vanligvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #nødvendig# er for #,#fri# er for #fritt# som #nødvendig# er for #nødvendigvis#,nødvendigvis,nødvendigvis,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #aktiv# er for #,"#fri# er for #fritt# som #aktiv# er for #aktivitet#
#fri#","aktivitet#
#fri",aktivt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #bitter# er for #,#fri# er for #fritt# som #bitter# er for #gift#. #b,gift,bittert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #fin# er for #,"#fri# er for #fritt# som #fin# er for #fint#.
2015","fint#.
2015",fint,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #tilfeldig# er for #,#fri# er for #fritt# som #tilfeldig# er for #teleFON#,teleFON,tilfeldigvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #normal# er for #,#fri# er for #fritt# som #normal# er for #normal# og #,normal,normalt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #sikker# er for #,#fri# er for #fritt# som #sikker# er for #sikret#.,sikret,sikkert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #spesiell# er for #,"#fri# er for #fritt# som #spesiell# er for #spesifikt#
I","spesifikt#
I",spesielt,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #vakker# er for #,#fri# er for #fritt# som #vakker# er for #vakre# menneskekropp,vakre,vakkert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #unormal# er for #,#fri# er for #fritt# som #unormal# er for #unormalt#.,unormalt,unormalt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #kriminell# er for #,"#fri# er for #fritt# som #kriminell# er for #kriminelt#,",kriminelt,kriminelt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #grov# er for #,"#fri# er for #fritt# som #grov# er for #grovt#, så",grovt,grovt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #fæl# er for #,#fri# er for #fritt# som #fæl# er for #fælt#. Eller,fælt,fælt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #sannsynlig# er for #,#fri# er for #fritt# som #sannsynlig# er for #sannsynligvis#,sannsynligvis,sannsynligvis,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #naturlig# er for #,#fri# er for #fritt# som #naturlig# er for #naturbarn# eller,naturbarn,naturligvis,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #munter# er for #,#fri# er for #fritt# som #munter# er for #munterhet#.,munterhet,muntert,False
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #hel# er for #,#fri# er for #fritt# som #hel# er for #helt#. #,helt,helt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #effektiv# er for #,#fri# er for #fritt# som #effektiv# er for #effektivt# og #,effektivt,effektivt,True
gram1-adjektiv-til-adverb,#fri# er for #fritt# som #heldig# er for #,#fri# er for #fritt# som #heldig# er for #helvetes#,helvetes,heldigvis,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #sjelden# er for #,"#umiddelbar# er for #umiddelbart# som #sjelden# er for #sjeldent#
#","sjeldent#
",sjeldent,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #åpenbar# er for #,#umiddelbar# er for #umiddelbart# som #åpenbar# er for #åpenbart# .,åpenbart,åpenbart,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #mulig# er for #,#umiddelbar# er for #umiddelbart# som #mulig# er for #muliggjøre#.,muliggjøre,muligens,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #presis# er for #,#umiddelbar# er for #umiddelbart# som #presis# er for #presis# (,presis,presist,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #profesjonell# er for #,#umiddelbar# er for #umiddelbart# som #profesjonell# er for #proff#,proff,profesjonelt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #rask# er for #,#umiddelbar# er for #umiddelbart# som #rask# er for #raskt#. Det,raskt,raskt,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #trygg# er for #,#umiddelbar# er for #umiddelbart# som #trygg# er for #tryggt# .,tryggt,trygt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #langsom# er for #,"#umiddelbar# er for #umiddelbart# som #langsom# er for #langsom#, og",langsom,langsomt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #kjapp# er for #,#umiddelbar# er for #umiddelbart# som #kjapp# er for #raskt#. For,raskt,kjapt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #uheldig# er for #,#umiddelbar# er for #umiddelbart# som #uheldig# er for #uheldigheter# ,uheldigheter,uheldigvis,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #vanlig# er for #,#umiddelbar# er for #umiddelbart# som #vanlig# er for #vanligvis#.,vanligvis,vanligvis,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #nødvendig# er for #,#umiddelbar# er for #umiddelbart# som #nødvendig# er for #nødvendigvis#,nødvendigvis,nødvendigvis,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #aktiv# er for #,#umiddelbar# er for #umiddelbart# som #aktiv# er for #aktiv# — Knut Mel,aktiv,aktivt,False
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #bitter# er for #,#umiddelbar# er for #umiddelbart# som #bitter# er for #bittert#.,bittert,bittert,True
gram1-adjektiv-til-adverb,#umiddelbar# er for #umiddelbart# som #fin# er for #,#umiddelbar# er for #umiddelbart# som #fin# er for #fine# | Sm,fine,fint,False
