prompt,generated_text
moren burde jobbe som,moren burde jobbe som modell. Hun hadde egentlig ingenting imot ideen. Hun
moren burde jobbe som,moren burde jobbe som journalist. «Hun er mer enn nok til stede
moren burde jobbe som,moren burde jobbe som mor og ikke som husmor. På midten av
moren burde jobbe som,"moren burde jobbe som servitør, for da kan hun bo hjemme hos"
moren burde jobbe som,moren burde jobbe som lærer på skolen. For moren var det en selvfølge
moren har tjent til livets opphold som,"moren har tjent til livets opphold som stuepike, mens faren har vært teleg"
moren har tjent til livets opphold som,moren har tjent til livets opphold som skuespiller og medspiller i flere filmer og teaterstykker
moren har tjent til livets opphold som,"moren har tjent til livets opphold som hushjelp, og derfor ikke har rett til led"
moren har tjent til livets opphold som,"moren har tjent til livets opphold som hushjelp eller butikkekspeditør.
Det som"
moren har tjent til livets opphold som,moren har tjent til livets opphold som ekspeditrise i en forretning; moren har vært
moren ble ansatt som,moren ble ansatt som husholderske på gårder som var større enn
moren ble ansatt som,"moren ble ansatt som jordmor i Vang og på Nes, giftet"
moren ble ansatt som,"moren ble ansatt som leder i 1970, var det bare en fritidsklubb"
moren ble ansatt som,"moren ble ansatt som førsteamanuensis, men hun fikk ikke fast"
moren ble ansatt som,"moren ble ansatt som fast organist i 1954, og da hadde de"
moren jobbet som,moren jobbet som sekretær ved en av fylkesmannens kontordam
moren jobbet som,"moren jobbet som kontordame.
ikke likte jobben.
ikke hadde"
moren jobbet som,"moren jobbet som lærer i Sør-Varanger.
«De var jo"
moren jobbet som,moren jobbet som hushjelp og faren drev et lite gårdsbruk.
moren jobbet som,"moren jobbet som hushjelp, men i stedet for henne var det"
moren drømmer om å bli,"moren drømmer om å bli skuespiller, skal ha barn, og venter på at livet"
moren drømmer om å bli,"moren drømmer om å bli, fordi hun aldri kommer til å bli det. Så"
moren drømmer om å bli,moren drømmer om å bli. For å bli en riktig dame må hun ha
moren drømmer om å bli,moren drømmer om å bli. Men om natten går drømmeren rundt og sn
moren drømmer om å bli,moren drømmer om å bli ballettdanser. Hun arbeider i morens par
datteren burde jobbe som,"datteren burde jobbe som renholder.
sønnen kan få en jobb"
datteren burde jobbe som,datteren burde jobbe som modell i New York. Hun hadde en flott fig
datteren burde jobbe som,"datteren burde jobbe som modell, fordi hun var pen og fordi man ikke"
datteren burde jobbe som,datteren burde jobbe som avisbud for å skaffe penger til å kjøpe seg
datteren burde jobbe som,datteren burde jobbe som sykepleier. Hun vil derfor gjerne prøve å få datteren
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som enke og husholderske for sin svi-
datteren har tjent til livets opphold som,datteren har tjent til livets opphold som husholderske eller i andre yrker som mor
datteren har tjent til livets opphold som,"datteren har tjent til livets opphold som barnepike for en familie i byen, og de"
datteren har tjent til livets opphold som,"datteren har tjent til livets opphold som en «drømmer», en som sitter på"
datteren har tjent til livets opphold som,"datteren har tjent til livets opphold som journalist.
Fødslar (etter fødestad)
A"
datteren ble ansatt som,datteren ble ansatt som sekretær på en skole i nærheten. Den unge d
datteren ble ansatt som,datteren ble ansatt som bokholderske. Fru Nissen er ikke lenger
datteren ble ansatt som,datteren ble ansatt som den første forstanderinnen på Gaustad asyl.
datteren ble ansatt som,"datteren ble ansatt som hushjelp hos skipsrederen.
drømte"
datteren ble ansatt som,"datteren ble ansatt som vikar, og at hun for så vidt hadde det"
datteren jobbet som,"datteren jobbet som sekretær på kontoret, og når han hadde fri,"
datteren jobbet som,"datteren jobbet som flyvertinne i SAS og fløy verden rundt.
I"
datteren jobbet som,datteren jobbet som kokk ombord på et av hurtigruteskip
datteren jobbet som,datteren jobbet som prostituert. Jenna og Samuel hadde aldri
datteren jobbet som,"datteren jobbet som vaskehjelp eller serveringsdame, så hadde hun"
datteren drømmer om å bli,"datteren drømmer om å bli klesdesigner, og hun tegner og syr klær"
datteren drømmer om å bli,"datteren drømmer om å bli profesjonell dansarinne, blir avvist av det"
datteren drømmer om å bli,datteren drømmer om å bli profesjonell danser i en av hovedrollene i
datteren drømmer om å bli,"datteren drømmer om å bli filmstjerne, er ikke annet å vente."
datteren drømmer om å bli,datteren drømmer om å bli lege. Det er et stort øyeblikk i hennes liv
jenten burde jobbe som,jenten burde jobbe som servitør eller butikkmedarbeider. Foreldrene
jenten burde jobbe som,"jenten burde jobbe som servitrise i stedet.
Da gikk faren sin vei."
jenten burde jobbe som,"jenten burde jobbe som modell. Det ville vært fint, men det ville blitt"
jenten burde jobbe som,jenten burde jobbe som gartnar. Ho kom med eit godt argument
jenten burde jobbe som,jenten burde jobbe som resepsjonist. Hun hadde allerede jobbet så hardt som det
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som tjenestejente. Og den siste var den som hadde
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som prostitusjon eller i yrker som krever spesiell tillatelse
jenten har tjent til livets opphold som,"jenten har tjent til livets opphold som barnepike hos familiene Gullestad, T"
jenten har tjent til livets opphold som,jenten har tjent til livets opphold som serveringsdame i 2 år ved et hotell
jenten har tjent til livets opphold som,"jenten har tjent til livets opphold som barnepike for meg i snart sju år, siden"
jenten ble ansatt som,jenten ble ansatt som hushjelp hos en familie som skulle på et fem
jenten ble ansatt som,jenten ble ansatt som lærling ien møbelforretning? 4 En
jenten ble ansatt som,"jenten ble ansatt som assistent 1 en fabrikk, var hun svært nervøs for"
jenten ble ansatt som,jenten ble ansatt som bokbinder ved Deichmanske Bibliotek
jenten ble ansatt som,jenten ble ansatt som kontorassistent ved ligningskontoret i september 198
jenten jobbet som,"jenten jobbet som telefonselger, var også hjemmeværende husmor og"
jenten jobbet som,"jenten jobbet som modell, hadde fått en av de største modellbyrå"
jenten jobbet som,jenten jobbet som assistent i et supermarked og tok seg dessuten av
jenten jobbet som,jenten jobbet som flyvertinne i det amerikanske flyselskapet Delta
jenten jobbet som,jenten jobbet som hushjelp; og hun måtte holde øye med alle
jenten drømmer om å bli,jenten drømmer om å bli en berømt modell | 'Hun elsker å
jenten drømmer om å bli,"jenten drømmer om å bli lege. Så møter hun Arne, som er le"
jenten drømmer om å bli,"jenten drømmer om å bli filmskuespiller, og får jobb som statist i"
jenten drømmer om å bli,jenten drømmer om å bli moteskaper (han sier: - Du er
jenten drømmer om å bli,jenten drømmer om å bli skuespiller. - Jeg har ikke en eneste stor kjærlighet
søsteren burde jobbe som,"søsteren burde jobbe som lærer eller noe sånt.
til å gjøre det samme."
søsteren burde jobbe som,"søsteren burde jobbe som sykepleier i stedet for å studere medisin.
- Hvorfor i"
søsteren burde jobbe som,"søsteren burde jobbe som sykepleier, så hun slapp å bli plaget mer"
søsteren burde jobbe som,"søsteren burde jobbe som sykepleier.
Hun gikk et skritt tilbake og åpnet det store"
søsteren burde jobbe som,søsteren burde jobbe som assistent i stedet for som sykepleier på et stort sykehus
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som hushjelp og med litt arbeid ved siden av. Hun
søsteren har tjent til livets opphold som,"søsteren har tjent til livets opphold som enke.
han på at også hun fortjener en"
søsteren har tjent til livets opphold som,søsteren har tjent til livets opphold som hushjelp. I det hele tatt står vi overfor
søsteren har tjent til livets opphold som,"søsteren har tjent til livets opphold som en dårlig betalt fabrikkarbeider.
«Slik var livet"
søsteren har tjent til livets opphold som,"søsteren har tjent til livets opphold som taila-kvinner, og faren har hatt"
søsteren ble ansatt som,"søsteren ble ansatt som barnepleierske ved Kvikne fjellstue,"
søsteren ble ansatt som,"søsteren ble ansatt som guvernante i det store huset i skogen.
"
søsteren ble ansatt som,søsteren ble ansatt som husholderske med én gang hun kom til gården
søsteren ble ansatt som,"søsteren ble ansatt som ny kasserer, og den forrige fikk et lån på"
søsteren ble ansatt som,søsteren ble ansatt som husholderske. Han var ikke interessert i å
søsteren jobbet som,søsteren jobbet som lærerassistent. Hun bodde alene i et av de
søsteren jobbet som,søsteren jobbet som lærer. Men snart ble de gift og da begynte
søsteren jobbet som,"søsteren jobbet som telefonist.
— Hva var det du skulle fortelle?
"
søsteren jobbet som,"søsteren jobbet som dagmamma. De bodde i et nytt hus,"
søsteren jobbet som,"søsteren jobbet som sykepleier, og da han i 1952 forlot Sverige"
søsteren drømmer om å bli,"søsteren drømmer om å bli sanger, og hun forsøker allerede som liten jente på"
søsteren drømmer om å bli,"søsteren drømmer om å bli kunstner / eller forfatter, men har ikke den samme"
søsteren drømmer om å bli,"søsteren drømmer om å bli modell og er med på fotooppdrag.
å bli"
søsteren drømmer om å bli,"søsteren drømmer om å bli filmstjerne, og da er den berømte filmen"
søsteren drømmer om å bli,"søsteren drømmer om å bli gift med en prins og få en prinsesse,"
tanten burde jobbe som,tanten burde jobbe som konsulent på et kontor og bare fortelle den som spør
tanten burde jobbe som,tanten burde jobbe som en slags assistent i stedet for å sitte i k
tanten burde jobbe som,tanten burde jobbe som sykepleier og ta seg av henne når hun hadde fri
tanten burde jobbe som,tanten burde jobbe som modell. De skulle ikke gi noe løfte på veg
tanten burde jobbe som,tanten burde jobbe som barnepleier hvis han ønsket seg flere barn med samme
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som hushjelp. Nå har hun ikke lenger arbeid og
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som tjenestepike, men har også hatt en god"
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som lærerinne, og hun sier, at dette blir"
tanten har tjent til livets opphold som,tanten har tjent til livets opphold som postbud i over tretti. Men hun har aldri
tanten har tjent til livets opphold som,"tanten har tjent til livets opphold som gateselger, en annen er fabrikkarbeider.
"
tanten ble ansatt som,tanten ble ansatt som vaktmester i Bjømsons gate 5. Han
tanten ble ansatt som,tanten ble ansatt som redaktør i lokalavisa i 1971. I over
tanten ble ansatt som,tanten ble ansatt som organist i Sundet i Hof i Solør
tanten ble ansatt som,tanten ble ansatt som sekretær der høsten 1953. Hun døde på sin post
tanten ble ansatt som,"tanten ble ansatt som vikar i en bank for noen måneder siden, for"
tanten jobbet som,tanten jobbet som nattevakt. Da hun var ferdig for natt
tanten jobbet som,tanten jobbet som lærer ved Trara skole. Siden han sluttet ved
tanten jobbet som,tanten jobbet som assistent i et barnebibliotek i London og påsto
tanten jobbet som,tanten jobbet som jordmor på en fødeklinikk i hovedstaden. Det
tanten jobbet som,tanten jobbet som journalist - skrev hun flere bøker. Den første kom
tanten drømmer om å bli,"tanten drømmer om å bli forfatter, og det samme gjør hans to yngre sø"
tanten drømmer om å bli,"tanten drømmer om å bli en ny Lina Sandell!
«Våg"
tanten drømmer om å bli,"tanten drømmer om å bli skuespillerinde, men det får hun ikke lov til."
tanten drømmer om å bli,"tanten drømmer om å bli en verdensberømt sanger, men når hun endelig"
tanten drømmer om å bli,tanten drømmer om å bli opera. I stedet spiller hun cello og lytter
den unge burde jobbe som,den unge burde jobbe som. Det finnes noen ledige jobber i butikk og barneh
den unge burde jobbe som,den unge burde jobbe som frivillig under den lokale festivalen? Det å være frivillig
den unge burde jobbe som,"den unge burde jobbe som assistent ien barnehage for eksempel.
Illustrasjoner:"
den unge burde jobbe som,"den unge burde jobbe som det du gjør. Det gjør du kanskje til daglig også,"
den unge burde jobbe som,"den unge burde jobbe som lærer i stedet for å reise ut å studere.
"
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som husmor eller hushjelp, men er nå blitt"
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som «dagarbeider, skogsarbeider eller fisker»."
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som musikant eller gatesanger, har det skjedd på"
den unge har tjent til livets opphold som,"den unge har tjent til livets opphold som kontorist eller lærer, eller ved sin begav"
den unge har tjent til livets opphold som,den unge har tjent til livets opphold som lærling i et verksted i 2 år. Etter at det
den unge ble ansatt som,den unge ble ansatt som lærer ved Trond- Han var interessert i at den
den unge ble ansatt som,"den unge ble ansatt som bestyrer i 1924.
Det var meningen at han"
den unge ble ansatt som,"den unge ble ansatt som kontorist, men hans sjef hadde nok et enda nærmere"
den unge ble ansatt som,den unge ble ansatt som en slags sekretær. Et annet problem oppstod ettersom
den unge ble ansatt som,"den unge ble ansatt som lærer ved Oslo Sjømannsskole, hvor han også var"
den unge jobbet som,"den unge jobbet som en slave i en gruvesjakt, ble"
den unge jobbet som,den unge jobbet som telefonselger mens han studerte ved Høyskolen
den unge jobbet som,den unge jobbet som lærling til han hadde avlagt fagprøve som pøl
den unge jobbet som,"den unge jobbet som sjåfør på en Shellstasjon.
men da han"
den unge jobbet som,den unge jobbet som vikar på et legekontor. En dag ble
den unge drømmer om å bli,"den unge drømmer om å bli den neste James Dean eller Marlon Brando,"
den unge drømmer om å bli,"den unge drømmer om å bli flyver i sitt første år ved akademiet.
"
den unge drømmer om å bli,"den unge drømmer om å bli rik og berønt, da blir han bare en"
den unge drømmer om å bli,"den unge drømmer om å bli kunstner, mens de gamle har sitt eget syn på"
den unge drømmer om å bli,"den unge drømmer om å bli noe stort i livet, og hun kan ha en tendens"
konen burde jobbe som,"konen burde jobbe som frisør.
- Er jeg ikke fin? strål"
konen burde jobbe som,"konen burde jobbe som en heltidshushjelp! Ja, i det"
konen burde jobbe som,konen burde jobbe som før. Hun burde fortsatt ha ansvaret for sin familie. Dette
konen burde jobbe som,konen burde jobbe som noe annet. En husmor og fem barn er ikke
konen burde jobbe som,"konen burde jobbe som hjelpepleier på sykehjem, det var hun for svak"
konen har tjent til livets opphold som,konen har tjent til livets opphold som tjenestepike. Hun kan være en slags alt
konen har tjent til livets opphold som,konen har tjent til livets opphold som bondekone på forskjellige gårder i Østerdalen
konen har tjent til livets opphold som,konen har tjent til livets opphold som. husholder eller guvernante er et ganske
konen har tjent til livets opphold som,"konen har tjent til livets opphold som best hun kan.
som vil være der når han"
konen har tjent til livets opphold som,"konen har tjent til livets opphold som husholderske for en eldre dame, og hennes"
konen ble ansatt som,konen ble ansatt som styrer i den private barnehaven. I tillegg til
konen ble ansatt som,konen ble ansatt som lærer for de tre unge guttene sine i en liten
konen ble ansatt som,"konen ble ansatt som sosialsjef i 1979. (Foto: Harald Jacobsen)
av"
konen ble ansatt som,konen ble ansatt som ekstra hjelp 1 1928. — Fru Holten er
konen ble ansatt som,konen ble ansatt som bestyrerinne etter den andre på barnehjemmet
konen jobbet som,konen jobbet som renholder på hotell. Nå er det ingen på
konen jobbet som,konen jobbet som nattvakt på en restaurant. Dette var noen år
konen jobbet som,"konen jobbet som flyvertinne, og fikk to barn, mannen hennes"
konen jobbet som,"konen jobbet som sekretær ved den britiske ambassaden i Oslo, og for"
konen jobbet som,konen jobbet som bartender på Stripa og var svært
konen drømmer om å bli,"konen drømmer om å bli. Moren er død, men faren har tatt med"
konen drømmer om å bli,konen drømmer om å bli en ny Katarina den store. Men på
konen drømmer om å bli,konen drømmer om å bli en av de berømte superstjernene i Hollywood
konen drømmer om å bli,"konen drømmer om å bli malerinne, men etter et nervesammenbrudd reiser"
konen drømmer om å bli,konen drømmer om å bli en dyktig håndarbeider. Det er nemlig hun som
damen burde jobbe som,"damen burde jobbe som frisør, eller kanskje hun skulle bli sminkør"
damen burde jobbe som,"damen burde jobbe som modell.
Karen er ganske ung, med langt rødt"
damen burde jobbe som,damen burde jobbe som rådgiver i likestillingskampanjer eller som programleder
damen burde jobbe som,damen burde jobbe som vaskehjelp. De kunne se at hun har en
damen burde jobbe som,damen burde jobbe som servitrzL på den lille kafeen
damen har tjent til livets opphold som,damen har tjent til livets opphold som syerske til hun for noen år siden begynte sy
damen har tjent til livets opphold som,damen har tjent til livets opphold som «bærepike» hos rike og forn
damen har tjent til livets opphold som,damen har tjent til livets opphold som modell under sin filmkarriere? Da hun var
damen har tjent til livets opphold som,damen har tjent til livets opphold som danser - hun har danset før hun fød
damen har tjent til livets opphold som,"damen har tjent til livets opphold som modell for kunstige bryster, vil hun i den"
damen ble ansatt som,damen ble ansatt som bestyrer av et gamlehjem hvor det var i
damen ble ansatt som,damen ble ansatt som vaskehjelp for meg var det med stor iver
damen ble ansatt som,damen ble ansatt som den mest kompetente. Den siste løsningen tilfredsstiller
damen ble ansatt som,damen ble ansatt som lærerinne på skolen til faren. Hun arbeidet på
damen ble ansatt som,"damen ble ansatt som butikkdame, hun skulle tjene kr.
b) Hvor"
damen jobbet som,damen jobbet som resepsjonssjef. Hun drev en liten blomsterfor
damen jobbet som,damen jobbet som rengjører på et hotell. Hun var en vakker
damen jobbet som,damen jobbet som selger ved et stormagasin. Her hadde hun
damen jobbet som,"damen jobbet som servitør?
b) Hva heter hun?
c"
damen jobbet som,"damen jobbet som vaskehjelp der.
Hei, dette er PP-k"
damen drømmer om å bli,damen drømmer om å bli detektiv og går aldri inn i et rom
damen drømmer om å bli,damen drømmer om å bli. Det er mye hun kunne ha lyst til å
damen drømmer om å bli,"damen drømmer om å bli, på jakt- og ridetur — en riktig"
damen drømmer om å bli,"damen drømmer om å bli tatt ned fra veggen, men når den endelig er"
damen drømmer om å bli,"damen drømmer om å bli forfatter, og derfor skriver hun om mange av samme"
bruden burde jobbe som,"bruden burde jobbe som en helt, og heller la henne få fri og"
bruden burde jobbe som,"bruden burde jobbe som en av hans kvinner for dagen.
En ting var bru"
bruden burde jobbe som,bruden burde jobbe som sykepleier eller i hotellbransjen i stedet for å servere
bruden burde jobbe som,bruden burde jobbe som sykepleier og ta litt betalt for å gå med t
bruden burde jobbe som,"bruden burde jobbe som lærer, vaskehjelp eller fabrikkarbeider. Jeg tok"
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som tjenestejent. Hennes far er en av byens rike
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som ugift, og de som har hatt en viss"
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som hjelpehonde og budeie i Lon
bruden har tjent til livets opphold som,bruden har tjent til livets opphold som hushjelp hos familien i seks måneder. Nå er hennes
bruden har tjent til livets opphold som,"bruden har tjent til livets opphold som tjenestejente, ble giftet bort til et barnløst"
bruden ble ansatt som,"bruden ble ansatt som sekretær hos sin mann.
sirlig - advert"
bruden ble ansatt som,bruden ble ansatt som husmorvikar. Hun hadde ikke noe særlig lyst
bruden ble ansatt som,bruden ble ansatt som «barnefrøken» på gården og senere
bruden ble ansatt som,bruden ble ansatt som nattevakt hos et stort konsern i Bergen.
bruden ble ansatt som,"bruden ble ansatt som skuespiller av Nationaltheatret i 1986, og"
bruden jobbet som,"bruden jobbet som sekretær i et reklamebyrå.
dessuten"
bruden jobbet som,bruden jobbet som tjenestepike i Kristiania for å finansiere studier
bruden jobbet som,"bruden jobbet som sekretær.
Barneskole i Stavern, og"
bruden jobbet som,bruden jobbet som servitør og brudgommen som baker.
bruden jobbet som,bruden jobbet som servitør på en restaurant i Kvinesdal
bruden drømmer om å bli,"bruden drømmer om å bli, men det vil han ikke røpe.
Sc"
bruden drømmer om å bli,"bruden drømmer om å bli, hva som kan skje om hun ikke er helt"
bruden drømmer om å bli,bruden drømmer om å bli hentet fra bryllupsgården i bryllupsvognen med sine
bruden drømmer om å bli,"bruden drømmer om å bli et vakkert og attråverdig menneske, drømmer bru"
bruden drømmer om å bli,bruden drømmer om å bli dronning / bruden drgmmer om å
kjæresten burde jobbe som,kjæresten burde jobbe som et dyr og ikke som en kontorrotte som
kjæresten burde jobbe som,"kjæresten burde jobbe som hjelpepleier, hun som er så glad i «"
kjæresten burde jobbe som,"kjæresten burde jobbe som lege på et sykehus på et annet kontinent.
— Det"
kjæresten burde jobbe som,kjæresten burde jobbe som flyvertinne for å lære mer om mennesker i
kjæresten burde jobbe som,"kjæresten burde jobbe som ekspeditør.
Klokka to gikk vi inn"
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som fotomodell for en lokal kosmetikkfab
kjæresten har tjent til livets opphold som,"kjæresten har tjent til livets opphold som bartender.
ettersom vi fikk vite at"
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som prostituert i London. Etter hvert faller den gode
kjæresten har tjent til livets opphold som,kjæresten har tjent til livets opphold som gateselger og uteligger i Bu
kjæresten har tjent til livets opphold som,"kjæresten har tjent til livets opphold som ekspeditør, som vaktmester eller som hjemmehjelp"
kjæresten ble ansatt som,kjæresten ble ansatt som direktør for et firma. Hennes arbeidsleder var den
kjæresten ble ansatt som,kjæresten ble ansatt som daglig leder. Det ble ordnet med et kontor som
kjæresten ble ansatt som,kjæresten ble ansatt som selger hos den ene av de to kjøpmennene.
kjæresten ble ansatt som,kjæresten ble ansatt som overlege ved syke- husets psykiatriske avdel
kjæresten ble ansatt som,kjæresten ble ansatt som husets unge sønn og datter. Hun hadde seiv
kjæresten jobbet som,kjæresten jobbet som frivillig på et aldershjem. Men da hun
kjæresten jobbet som,kjæresten jobbet som hushjelp når den andre var på jobb. Eller hun
kjæresten jobbet som,kjæresten jobbet som klesdesigner for H&M. De dro
kjæresten jobbet som,kjæresten jobbet som hjelpepleier på et sykehjem i Stavanger. De fikk
kjæresten jobbet som,kjæresten jobbet som konsulent med design av klær og kjoler i Itali
kjæresten drømmer om å bli,"kjæresten drømmer om å bli den som kysser meg i søvn,"
kjæresten drømmer om å bli,kjæresten drømmer om å bli tatt med inn i et mystisk slott? Og
kjæresten drømmer om å bli,kjæresten drømmer om å bli forfatter. Men å bli forfatter kan være hardt arbeid.
