prompt,generated_text,predicted_token,target_token,correct_prediction
"Hvilket ord hører ikke hjemme i lista?:
['banalitet', 'alminnelighet', 'ballade']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['banalitet', 'alminnelighet', 'ballade']
Ordet som ikke hører hjemme er: 'loddrett',",loddrett,ballade,False
"Hvilket ord hører ikke hjemme i lista?:
['post', 'komplisert', 'grundig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['post', 'komplisert', 'grundig']
Ordet som ikke hører hjemme er:
Denne setningen kalles en",Denne,post,False
"Hvilket ord hører ikke hjemme i lista?:
['evne', 'finne', 'kapasitet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['evne', 'finne', 'kapasitet']
Ordet som ikke hører hjemme er: ",,finne,False
"Hvilket ord hører ikke hjemme i lista?:
['skråplan', 'betale', 'bestride']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['skråplan', 'betale', 'bestride']
Ordet som ikke hører hjemme er: 'ganske'
ord","ganske'
ord",skråplan,False
"Hvilket ord hører ikke hjemme i lista?:
['forgjenger', 'formann', 'ublu']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forgjenger', 'formann', 'ublu']
Ordet som ikke hører hjemme er: ubuden.
a Sett","ubuden.
a",ublu,False
"Hvilket ord hører ikke hjemme i lista?:
['skrap', 'hvilested', 'brom']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['skrap', 'hvilested', 'brom']
Ordet som ikke hører hjemme er: [bremse],",bremse,hvilested,False
"Hvilket ord hører ikke hjemme i lista?:
['person', 'begrave', 'hauglegge']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['person', 'begrave', 'hauglegge']
Ordet som ikke hører hjemme er:
De første personene du vil",De,person,False
"Hvilket ord hører ikke hjemme i lista?:
['kvinnelege', 'form', 'gynekolog']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kvinnelege', 'form', 'gynekolog']
Ordet som ikke hører hjemme er: [. gynekolog",,form,False
"Hvilket ord hører ikke hjemme i lista?:
['spredning', 'atspredelse', 'loggia']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['spredning', 'atspredelse', 'loggia']
Ordet som ikke hører hjemme er: '
a Hva skal","
a",loggia,False
"Hvilket ord hører ikke hjemme i lista?:
['ribord', 'planke', 'spenne']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ribord', 'planke', 'spenne']
Ordet som ikke hører hjemme er:
Det finnes en enkel måte",Det,spenne,False
"Hvilket ord hører ikke hjemme i lista?:
['entremés', 'undersøke', 'mellomspill']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['entremés', 'undersøke', 'mellomspill']
Ordet som ikke hører hjemme er: '
(undersøke","
(undersøke",undersøke,False
"Hvilket ord hører ikke hjemme i lista?:
['resymé', 'bokmann', 'uttog']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['resymé', 'bokmann', 'uttog']
Ordet som ikke hører hjemme er: '
I tillegg skal alle","
I",bokmann,False
"Hvilket ord hører ikke hjemme i lista?:
['gjensidig', 'søl', 'griseri']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['gjensidig', 'søl', 'griseri']
Ordet som ikke hører hjemme er: ['griseri',",griseri,gjensidig,False
"Hvilket ord hører ikke hjemme i lista?:
['stri', 'meningsforskjell', 'blodhevn']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['stri', 'meningsforskjell', 'blodhevn']
Ordet som ikke hører hjemme er: meningsforskjell *
*",meningsforskjell,blodhevn,False
"Hvilket ord hører ikke hjemme i lista?:
['gå', 'trabelere', 'kompaktere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['gå', 'trabelere', 'kompaktere']
Ordet som ikke hører hjemme er: 'trablerere'",trablerere,kompaktere,False
"Hvilket ord hører ikke hjemme i lista?:
['omkastning', 'omlegging', 'formgiving']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['omkastning', 'omlegging', 'formgiving']
Ordet som ikke hører hjemme er: omkastning,omlegg","omkastning,omlegg",formgiving,False
"Hvilket ord hører ikke hjemme i lista?:
['ramme', 'fare', 'løpe']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ramme', 'fare', 'løpe']
Ordet som ikke hører hjemme er: rammer. Det får ikke",rammer,ramme,False
"Hvilket ord hører ikke hjemme i lista?:
['sted', 'fugl', 'pippip']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sted', 'fugl', 'pippip']
Ordet som ikke hører hjemme er: fugl - pippip",fugl,sted,False
"Hvilket ord hører ikke hjemme i lista?:
['dupere', 'forherlige', 'transfigurere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['dupere', 'forherlige', 'transfigurere']
Ordet som ikke hører hjemme er: forherligelse.
[","forherligelse.
",dupere,False
"Hvilket ord hører ikke hjemme i lista?:
['entablement', 'sunnhetstilstand', 'helbred']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['entablement', 'sunnhetstilstand', 'helbred']
Ordet som ikke hører hjemme er: *
Er en slektning","
Er",entablement,False
"Hvilket ord hører ikke hjemme i lista?:
['mutilere', 'lemleste', 'oppholdssted']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['mutilere', 'lemleste', 'oppholdssted']
Ordet som ikke hører hjemme er: ",,oppholdssted,False
"Hvilket ord hører ikke hjemme i lista?:
['munnfull', 'antydning', 'fingerpek']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['munnfull', 'antydning', 'fingerpek']
Ordet som ikke hører hjemme er:
Dette er en norsk-",Dette,munnfull,False
"Hvilket ord hører ikke hjemme i lista?:
['elskhug', 'makkerskap', 'kjærlighet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['elskhug', 'makkerskap', 'kjærlighet']
Ordet som ikke hører hjemme er:
Dette lille diktet handler",Dette,makkerskap,False
"Hvilket ord hører ikke hjemme i lista?:
['teig', 'spalte', 'blendet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['teig', 'spalte', 'blendet']
Ordet som ikke hører hjemme er: teig - blendet",teig,blendet,False
"Hvilket ord hører ikke hjemme i lista?:
['formaning', 'nag', 'advarsel']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['formaning', 'nag', 'advarsel']
Ordet som ikke hører hjemme er: formanting.nag",formanting.nag,nag,False
"Hvilket ord hører ikke hjemme i lista?:
['gromgutt', 'reke', 'flyte']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['gromgutt', 'reke', 'flyte']
Ordet som ikke hører hjemme er:
Du skal få ett poeng",Du,gromgutt,False
"Hvilket ord hører ikke hjemme i lista?:
['luftputebåt', 'svevebåt', 'disiplin']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['luftputebåt', 'svevebåt', 'disiplin']
Ordet som ikke hører hjemme er:  luftpute",luftpute,disiplin,False
"Hvilket ord hører ikke hjemme i lista?:
['her', 'bortom', 'vannmåling']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['her', 'bortom', 'vannmåling']
Ordet som ikke hører hjemme er: her bortom vannmåling",her,vannmåling,False
"Hvilket ord hører ikke hjemme i lista?:
['vorteks', 'eksploatere', 'flå']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['vorteks', 'eksploatere', 'flå']
Ordet som ikke hører hjemme er: 'hore'
Det","hore'
Det",vorteks,False
"Hvilket ord hører ikke hjemme i lista?:
['prutningsmonn', 'knark', 'gubbe']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['prutningsmonn', 'knark', 'gubbe']
Ordet som ikke hører hjemme er: knark '
""K",knark,prutningsmonn,False
"Hvilket ord hører ikke hjemme i lista?:
['voll', 'stille', 'barriere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['voll', 'stille', 'barriere']
Ordet som ikke hører hjemme er: ",,stille,False
"Hvilket ord hører ikke hjemme i lista?:
['kvitter', 'oppblåsing', 'trille']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kvitter', 'oppblåsing', 'trille']
Ordet som ikke hører hjemme er: ['
a Forklar","
a",oppblåsing,False
"Hvilket ord hører ikke hjemme i lista?:
['skadefryd', 'malise', 'kartell']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['skadefryd', 'malise', 'kartell']
Ordet som ikke hører hjemme er: 'skadefryd',",skadefryd,kartell,False
"Hvilket ord hører ikke hjemme i lista?:
['helgenkalender', 'gjøgler', 'menologium']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['helgenkalender', 'gjøgler', 'menologium']
Ordet som ikke hører hjemme er: 'menalgebra",menalgebra,gjøgler,False
"Hvilket ord hører ikke hjemme i lista?:
['varamann', 'stedfortreder', 'stemmegiving']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['varamann', 'stedfortreder', 'stemmegiving']
Ordet som ikke hører hjemme er:
Da jeg var 16 år",Da,stemmegiving,False
"Hvilket ord hører ikke hjemme i lista?:
['avståelse', 'påvisning', 'bevis']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['avståelse', 'påvisning', 'bevis']
Ordet som ikke hører hjemme er:
Denne ordlista inneholder ord",Denne,avståelse,False
"Hvilket ord hører ikke hjemme i lista?:
['marketenteri', 'petre', 'firdele']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['marketenteri', 'petre', 'firdele']
Ordet som ikke hører hjemme er: marked I lista under mangler",marked,marketenteri,False
"Hvilket ord hører ikke hjemme i lista?:
['nærværende', 'nøkkelperson', 'resursperson']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nærværende', 'nøkkelperson', 'resursperson']
Ordet som ikke hører hjemme er: nøkkelperson (nr. 50",nøkkelperson,nærværende,False
"Hvilket ord hører ikke hjemme i lista?:
['fraliste', 'overføre', 'avlokke']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fraliste', 'overføre', 'avlokke']
Ordet som ikke hører hjemme er:
Det er ikke en stor",Det,overføre,False
"Hvilket ord hører ikke hjemme i lista?:
['energisk', 'kraftig', 'mens']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['energisk', 'kraftig', 'mens']
Ordet som ikke hører hjemme er: ['
['tann","
['tann",mens,False
"Hvilket ord hører ikke hjemme i lista?:
['spjåkeri', 'flåset', 'jål']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['spjåkeri', 'flåset', 'jål']
Ordet som ikke hører hjemme er: _____ ____",,flåset,False
"Hvilket ord hører ikke hjemme i lista?:
['småkoke', 'overføre', 'gjengi']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['småkoke', 'overføre', 'gjengi']
Ordet som ikke hører hjemme er:
Du skal prøve å finne",Du,småkoke,False
"Hvilket ord hører ikke hjemme i lista?:
['rett', 'likevel', 'dog']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['rett', 'likevel', 'dog']
Ordet som ikke hører hjemme er: 'dog'
Sett","dog'
Sett",rett,False
"Hvilket ord hører ikke hjemme i lista?:
['fleksjon', 'skilnad', 'forskjell']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fleksjon', 'skilnad', 'forskjell']
Ordet som ikke hører hjemme er: skilnad/forskjell",skilnad/forskjell,fleksjon,False
"Hvilket ord hører ikke hjemme i lista?:
['sutte', 'kunstnerisk', 'artistisk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sutte', 'kunstnerisk', 'artistisk']
Ordet som ikke hører hjemme er: ['Kunstnerisk",Kunstnerisk,sutte,False
"Hvilket ord hører ikke hjemme i lista?:
['pirrende', 'stramme', 'krydre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['pirrende', 'stramme', 'krydre']
Ordet som ikke hører hjemme er:
Spice Girls,",Spice,stramme,False
"Hvilket ord hører ikke hjemme i lista?:
['tilbakeslag', 'reaksjon', 'ømfintlig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tilbakeslag', 'reaksjon', 'ømfintlig']
Ordet som ikke hører hjemme er: reaksjon. Ordet står ikke",reaksjon,ømfintlig,False
"Hvilket ord hører ikke hjemme i lista?:
['uskyldig', 'baignoire', 'badekar']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['uskyldig', 'baignoire', 'badekar']
Ordet som ikke hører hjemme er: 'baignoire",baignoire,uskyldig,False
"Hvilket ord hører ikke hjemme i lista?:
['romanse', 'forringe', 'kjærlighetshistorie']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['romanse', 'forringe', 'kjærlighetshistorie']
Ordet som ikke hører hjemme er: kjæriighetshistor",kjæriighetshistor,forringe,False
"Hvilket ord hører ikke hjemme i lista?:
['humanitet', 'topp', 'utkant']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['humanitet', 'topp', 'utkant']
Ordet som ikke hører hjemme er:
Du har nå lært om",Du,humanitet,False
"Hvilket ord hører ikke hjemme i lista?:
['affeksjon', 'utstykke', 'lidelse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['affeksjon', 'utstykke', 'lidelse']
Ordet som ikke hører hjemme er: utstykka Det",utstykka,utstykke,False
"Hvilket ord hører ikke hjemme i lista?:
['maroder', 'invalid', 'avgrøde']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['maroder', 'invalid', 'avgrøde']
Ordet som ikke hører hjemme er: invalid - avling",invalid,avgrøde,False
"Hvilket ord hører ikke hjemme i lista?:
['positiv', 'stinke', 'velvillig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['positiv', 'stinke', 'velvillig']
Ordet som ikke hører hjemme er: positiv velvillig Hvilken",positiv,stinke,False
"Hvilket ord hører ikke hjemme i lista?:
['tilbakemelding', 'teoretisk', 'upraktisk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tilbakemelding', 'teoretisk', 'upraktisk']
Ordet som ikke hører hjemme er:
Der må være flere enn",Der,tilbakemelding,False
"Hvilket ord hører ikke hjemme i lista?:
['luftballong', 'drysse', 'ballong']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['luftballong', 'drysse', 'ballong']
Ordet som ikke hører hjemme er: ballong Ordet som ikke",ballong,drysse,False
"Hvilket ord hører ikke hjemme i lista?:
['nenie', 'sørgedikt', 'term']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nenie', 'sørgedikt', 'term']
Ordet som ikke hører hjemme er: 'aurora'",aurora,term,False
"Hvilket ord hører ikke hjemme i lista?:
['festningsvoll', 'kurtine', 'sveive']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['festningsvoll', 'kurtine', 'sveive']
Ordet som ikke hører hjemme er: Festningsvoll / Kurt",Festningsvoll,sveive,False
"Hvilket ord hører ikke hjemme i lista?:
['vital', 'rolig', 'henslengt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['vital', 'rolig', 'henslengt']
Ordet som ikke hører hjemme er: ['sommerfugl'",sommerfugl,vital,False
"Hvilket ord hører ikke hjemme i lista?:
['sentrum', 'oppmuntring', 'oppmuntringspremie']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sentrum', 'oppmuntring', 'oppmuntringspremie']
Ordet som ikke hører hjemme er: oppmuntring, men hvorfor det",oppmuntring,sentrum,False
"Hvilket ord hører ikke hjemme i lista?:
['flyavgang', 'remarkabel', 'flight']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['flyavgang', 'remarkabel', 'flight']
Ordet som ikke hører hjemme er: flipflop Hvilken",flipflop,remarkabel,False
"Hvilket ord hører ikke hjemme i lista?:
['tåpelig', 'fjottet', 'tøyle']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tåpelig', 'fjottet', 'tøyle']
Ordet som ikke hører hjemme er: tøyle - tåp",tøyle,tøyle,True
"Hvilket ord hører ikke hjemme i lista?:
['muggen', 'prøvelse', 'mislig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['muggen', 'prøvelse', 'mislig']
Ordet som ikke hører hjemme er: ['gruen']",gruen,prøvelse,False
"Hvilket ord hører ikke hjemme i lista?:
['rapportør', 'klang', 'ljom']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['rapportør', 'klang', 'ljom']
Ordet som ikke hører hjemme er: klang - rapport -",klang,rapportør,False
"Hvilket ord hører ikke hjemme i lista?:
['patriarkalsk', 'wrede', 'idyllisk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['patriarkalsk', 'wrede', 'idyllisk']
Ordet som ikke hører hjemme er:
Du trenger ikke si noe",Du,wrede,False
"Hvilket ord hører ikke hjemme i lista?:
['bestikke', 'gjennomført', 'kjøpe']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['bestikke', 'gjennomført', 'kjøpe']
Ordet som ikke hører hjemme er: 'gjennomført'
Det","gjennomført'
Det",gjennomført,False
"Hvilket ord hører ikke hjemme i lista?:
['deigaktig', 'klage', 'hoven']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['deigaktig', 'klage', 'hoven']
Ordet som ikke hører hjemme er: Deigaktige klagely",Deigaktige,klage,False
"Hvilket ord hører ikke hjemme i lista?:
['arvbarhet', 'heritabilitet', 'spildre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['arvbarhet', 'heritabilitet', 'spildre']
Ordet som ikke hører hjemme er:
Spildre - tre",Spildre,spildre,False
"Hvilket ord hører ikke hjemme i lista?:
['befri', 'lure', 'dorme']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['befri', 'lure', 'dorme']
Ordet som ikke hører hjemme er: ",,befri,False
"Hvilket ord hører ikke hjemme i lista?:
['grein', 'ør', 'sveig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['grein', 'ør', 'sveig']
Ordet som ikke hører hjemme er: [svei '
Ø",svei,ør,False
"Hvilket ord hører ikke hjemme i lista?:
['plutselig', 'man', 'abrupt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['plutselig', 'man', 'abrupt']
Ordet som ikke hører hjemme er:
Denne artikkelen skal vise hvordan",Denne,man,False
"Hvilket ord hører ikke hjemme i lista?:
['forspent', 'utstyre', 'ublu']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forspent', 'utstyre', 'ublu']
Ordet som ikke hører hjemme er: 1. Utstyrt 2.
1.",1,ublu,False
"Hvilket ord hører ikke hjemme i lista?:
['prøvetrykk', 'briste', 'korrektur']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['prøvetrykk', 'briste', 'korrektur']
Ordet som ikke hører hjemme er: korrektur Dette er ord",korrektur,briste,False
"Hvilket ord hører ikke hjemme i lista?:
['mademoiselle', 'møne', 'frøken']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['mademoiselle', 'møne', 'frøken']
Ordet som ikke hører hjemme er: 'méchant",méchant,møne,False
"Hvilket ord hører ikke hjemme i lista?:
['kapunere', 'delkultur', 'gjelde']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kapunere', 'delkultur', 'gjelde']
Ordet som ikke hører hjemme er: delkultur Vi bruker ordet",delkultur,delkultur,True
"Hvilket ord hører ikke hjemme i lista?:
['turnere', 'hår', 'konkurrere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['turnere', 'hår', 'konkurrere']
Ordet som ikke hører hjemme er: 'turer '
F",turer,hår,False
"Hvilket ord hører ikke hjemme i lista?:
['samling', 'skarp', 'ansamling']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['samling', 'skarp', 'ansamling']
Ordet som ikke hører hjemme er: sam] a '
s",sam,skarp,False
"Hvilket ord hører ikke hjemme i lista?:
['nodulær', 'nodulformet', 'spre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nodulær', 'nodulformet', 'spre']
Ordet som ikke hører hjemme er:
Spolorm er ikke",Spolorm,spre,False
"Hvilket ord hører ikke hjemme i lista?:
['billedvenn', 'besteborgerlig', 'ikonodul']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['billedvenn', 'besteborgerlig', 'ikonodul']
Ordet som ikke hører hjemme er: ikonodul.
Ordet","ikonodul.
Ordet",besteborgerlig,False
"Hvilket ord hører ikke hjemme i lista?:
['nyomvendt', 'erfaring', 'neofytt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nyomvendt', 'erfaring', 'neofytt']
Ordet som ikke hører hjemme er: 'erfaring'
a)","erfaring'
a",erfaring,False
"Hvilket ord hører ikke hjemme i lista?:
['unyttig', 'rar', 'virkningsløs']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['unyttig', 'rar', 'virkningsløs']
Ordet som ikke hører hjemme er:
Du trenger: - en",Du,rar,False
"Hvilket ord hører ikke hjemme i lista?:
['kjøpemonopol', 'kle', 'bekle']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kjøpemonopol', 'kle', 'bekle']
Ordet som ikke hører hjemme er: bekle Dette ordet hører",bekle,kjøpemonopol,False
"Hvilket ord hører ikke hjemme i lista?:
['ødsel', 'uttrykke', 'skissere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ødsel', 'uttrykke', 'skissere']
Ordet som ikke hører hjemme er: 'ødsel.' Hvilket",ødsel,ødsel,True
"Hvilket ord hører ikke hjemme i lista?:
['billig', 'lunke', 'bake']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['billig', 'lunke', 'bake']
Ordet som ikke hører hjemme er: lunge. Du finner det",lunge,billig,False
"Hvilket ord hører ikke hjemme i lista?:
['arvegods', 'rund', 'patrimonium']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['arvegods', 'rund', 'patrimonium']
Ordet som ikke hører hjemme er: patrimonium Ord",patrimonium,rund,False
"Hvilket ord hører ikke hjemme i lista?:
['metatese', 'ecru', 'ombytting']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['metatese', 'ecru', 'ombytting']
Ordet som ikke hører hjemme er:
De skal bruke listene",De,ecru,False
